Date,Open,High,Low,Close,Adj Close,Volume
2020-04-21,578.000000,609.799988,570.000000,592.099976,576.519775,14471856
2020-04-22,594.900024,599.750000,585.000000,587.200012,571.748779,6182243
2020-04-23,590.000000,603.900024,579.049988,586.700012,571.261902,6277840
2020-04-24,586.400024,606.000000,583.599976,599.299988,583.530396,11127889
2020-04-27,600.000000,632.650024,600.000000,608.700012,592.683044,14089786
2020-04-28,616.799988,621.250000,593.250000,598.599976,582.848694,8193422
2020-04-29,605.000000,607.900024,590.099976,596.250000,580.560608,6767183
2020-04-30,607.900024,611.450012,586.099976,589.599976,574.085571,9099721
2020-05-04,589.000000,616.950012,580.599976,611.849976,595.750122,16815950
2020-05-05,623.049988,623.049988,595.000000,596.900024,581.193542,9257154
2020-05-06,597.500000,606.000000,590.000000,591.750000,576.179077,6978135
2020-05-07,598.000000,601.799988,587.500000,589.549988,574.036865,4620871
2020-05-08,598.000000,601.200012,589.500000,591.900024,576.325134,5051303
2020-05-11,600.950012,600.950012,583.450012,586.049988,570.628967,5853892
2020-05-12,587.000000,593.799988,566.200012,570.150024,555.147461,8868938
2020-05-13,600.000000,605.000000,568.900024,570.200012,555.196106,10438589
2020-05-14,571.000000,577.900024,566.099976,569.750000,554.757935,8546002
2020-05-15,572.000000,585.000000,565.599976,570.299988,555.293457,14388403
2020-05-18,570.599976,605.000000,570.500000,600.450012,584.650146,22898114
2020-05-19,600.000000,608.799988,590.200012,594.950012,579.294861,10951060
2020-05-20,597.000000,624.349976,595.400024,620.650024,604.318604,13440063
2020-05-21,620.650024,626.849976,612.299988,616.599976,600.375122,7916771
2020-05-22,616.700012,641.849976,610.099976,639.349976,622.526489,10874832
2020-05-26,640.000000,646.900024,624.049988,627.700012,611.183044,8859302
2020-05-27,630.000000,637.799988,625.799988,633.049988,616.392334,7710100
2020-05-28,634.000000,637.650024,626.049988,628.349976,611.815979,5488625
2020-05-29,633.000000,650.950012,631.000000,648.150024,631.094910,10580203
2020-06-01,649.000000,652.599976,634.549988,642.500000,625.593567,7439123
2020-06-02,644.900024,658.650024,636.000000,637.599976,620.822510,6883363
2020-06-03,646.849976,649.500000,635.299988,641.200012,624.327881,5044700
2020-06-04,643.000000,664.799988,642.500000,660.549988,643.168640,10452388
2020-06-05,665.000000,669.750000,649.000000,650.900024,633.772644,6481383
2020-06-08,656.700012,657.799988,633.049988,635.099976,618.388367,6263334
2020-06-09,638.900024,654.299988,637.049988,640.049988,623.208069,8968365
2020-06-10,646.799988,650.750000,639.799988,642.950012,626.031738,5425984
2020-06-11,645.650024,646.950012,632.799988,635.000000,618.291016,3172467
2020-06-12,616.299988,645.000000,616.299988,643.599976,626.664673,5579009
2020-06-15,643.000000,653.500000,637.000000,643.650024,626.713440,4520180
2020-06-16,644.500000,650.000000,632.450012,637.799988,621.017212,2927072
2020-06-17,640.000000,643.799988,635.000000,640.349976,623.500183,2648039
2020-06-18,641.650024,644.799988,636.400024,642.049988,625.155518,2161524
2020-06-19,648.849976,648.849976,631.500000,636.200012,619.459412,4476020
2020-06-22,691.000000,692.500000,651.650024,655.950012,638.689758,29312493
2020-06-23,674.000000,674.000000,655.400024,659.799988,642.438416,8287482
2020-06-24,660.000000,662.250000,628.299988,631.200012,614.590942,6955942
2020-06-25,632.000000,642.000000,629.150024,634.900024,618.193665,5816404
2020-06-26,639.000000,643.650024,631.599976,634.900024,618.193665,3847728
2020-06-29,637.000000,648.000000,635.400024,644.900024,627.930481,6772032
2020-06-30,647.950012,649.900024,638.000000,640.250000,623.402832,4319880
2020-07-01,642.599976,642.599976,621.049988,627.099976,610.598877,4809651
2020-07-02,630.000000,654.450012,626.000000,646.200012,629.196289,6169821
2020-07-03,652.950012,652.950012,635.500000,638.799988,621.990967,5379171
2020-07-06,640.000000,644.250000,629.200012,634.599976,617.901489,5604802
2020-07-07,637.950012,642.599976,635.200012,636.549988,619.800171,3781547
2020-07-08,643.450012,648.000000,632.500000,634.400024,617.706787,6952585
2020-07-09,643.950012,643.950012,636.250000,639.049988,622.234375,4354183
2020-07-10,640.000000,647.000000,636.700012,638.900024,622.088379,4119561
2020-07-13,641.000000,646.000000,636.599976,638.349976,621.552856,3450069
2020-07-14,639.950012,644.000000,631.250000,632.299988,615.661987,5432821
2020-07-15,634.400024,643.500000,633.099976,638.200012,621.406860,4253913
2020-07-16,639.950012,677.400024,635.900024,674.500000,656.751587,16098128
2020-07-17,674.500000,696.650024,669.250000,689.099976,670.967407,15244102
2020-07-20,689.000000,690.849976,672.349976,674.349976,656.605530,5469496
2020-07-21,676.099976,682.099976,660.000000,662.299988,644.872681,4314750
2020-07-22,666.150024,677.799988,657.500000,661.700012,644.288391,5918154
2020-07-23,663.950012,674.000000,662.200012,671.450012,653.781921,4620517
2020-07-24,673.000000,681.000000,658.200012,666.049988,648.523926,4962702
2020-07-27,673.950012,673.950012,650.400024,652.900024,635.720032,4465020
2020-07-28,651.000000,665.750000,644.250000,662.599976,645.164734,4583066
2020-07-29,662.599976,685.549988,662.599976,681.250000,663.324036,7288781
2020-07-30,681.200012,698.950012,681.000000,685.950012,667.900330,7170665
2020-07-31,687.000000,724.000000,687.000000,720.150024,701.200439,18897302
2020-08-03,724.000000,734.200012,701.000000,710.400024,691.706970,12500683
2020-08-04,708.000000,718.900024,703.200012,713.849976,695.066162,6970907
2020-08-05,720.799988,729.950012,716.000000,722.150024,703.147766,5263136
2020-08-06,724.950012,739.700012,720.099976,731.099976,711.862244,9663886
2020-08-07,738.000000,739.650024,724.500000,728.650024,709.476746,6159632
2020-08-10,760.000000,814.500000,751.349976,795.599976,774.665100,56895213
2020-08-11,801.099976,801.849976,768.750000,778.000000,757.528137,14861526
2020-08-12,778.000000,778.000000,755.599976,762.099976,742.046509,7841540
2020-08-13,765.950012,782.900024,754.099976,760.250000,740.245239,13741253
2020-08-14,762.000000,787.750000,752.549988,771.799988,751.491272,16276204
2020-08-17,779.000000,781.000000,765.500000,771.650024,751.345276,6145819
2020-08-18,772.000000,779.650024,763.000000,764.849976,744.724182,5520627
2020-08-19,770.000000,772.700012,756.650024,758.349976,738.395203,6296055
2020-08-20,758.349976,771.750000,758.349976,762.700012,742.630859,8167570
2020-08-21,768.849976,770.599976,759.049988,760.750000,740.732117,4700914
2020-08-24,763.000000,767.000000,750.250000,751.750000,731.968872,4942344
2020-08-25,756.250000,758.000000,745.250000,747.750000,728.074158,3424047
2020-08-26,751.500000,754.000000,744.200012,748.000000,728.317505,3730702
2020-08-27,750.799988,764.000000,749.950012,756.200012,736.301819,6989194
2020-08-28,763.000000,771.000000,746.700012,748.599976,728.901794,8205618
2020-08-31,752.000000,755.700012,705.200012,713.549988,694.774048,7649137
2020-09-01,713.549988,741.000000,710.000000,736.549988,717.168823,6260037
2020-09-02,739.950012,748.500000,729.200012,738.250000,718.824158,5583378
2020-09-03,742.700012,745.950012,735.000000,738.599976,719.164917,3560610
2020-09-04,733.750000,750.000000,717.099976,724.599976,705.533264,7473315
2020-09-07,728.000000,733.799988,707.000000,716.750000,697.889893,4688730
2020-09-08,716.750000,726.450012,704.400024,708.200012,689.564880,4818121
2020-09-09,709.150024,734.950012,705.200012,727.549988,708.405640,9082694
2020-09-10,729.000000,735.900024,719.250000,726.799988,707.675354,4571167
2020-09-11,725.799988,731.500000,720.250000,725.950012,706.847778,2465429
2020-09-14,729.000000,730.250000,717.750000,721.599976,702.612183,3104686
2020-09-15,723.000000,754.000000,722.650024,742.450012,722.913635,14548327
2020-09-16,743.950012,756.500000,732.000000,752.599976,732.796509,6773101
2020-09-17,751.000000,762.000000,746.700012,751.500000,731.725464,7105767
2020-09-18,780.000000,819.299988,776.150024,806.250000,785.034851,35527335
2020-09-21,806.250000,811.950012,762.000000,768.099976,747.888611,12576400
2020-09-22,777.049988,787.950012,755.150024,777.650024,757.187378,14483843
2020-09-23,783.950012,784.000000,761.799988,767.400024,747.207153,6236391
2020-09-24,764.450012,766.650024,730.000000,733.450012,714.150452,7123763
2020-09-25,752.000000,777.000000,740.400024,770.099976,749.835999,13365087
2020-09-28,772.099976,778.000000,755.599976,774.799988,754.412354,9290917
2020-09-29,777.599976,786.000000,759.049988,762.349976,742.289978,6582879
2020-09-30,762.349976,794.900024,761.049988,774.700012,754.315002,14333215
2020-10-01,779.799988,781.000000,765.750000,773.000000,752.659729,5852563
2020-10-05,776.000000,784.049988,762.049988,778.650024,758.161011,6798052
2020-10-06,782.000000,788.000000,777.000000,780.349976,759.816345,4789613
2020-10-07,780.000000,790.650024,771.000000,773.599976,753.243835,6086371
2020-10-08,775.000000,815.599976,774.900024,811.450012,790.097961,12019967
2020-10-09,813.000000,825.000000,800.349976,803.150024,782.016418,11673228
2020-10-12,805.000000,819.750000,800.150024,813.650024,792.240051,6612623
2020-10-13,810.000000,829.049988,778.500000,787.150024,766.437378,13964602
2020-10-14,788.799988,794.549988,766.799988,781.500000,760.936096,8675720
2020-10-15,780.650024,788.000000,762.900024,768.299988,748.083374,6291141
2020-10-16,766.950012,787.500000,758.400024,782.349976,761.763611,9099048
2020-10-19,783.000000,784.099976,762.150024,764.000000,743.896545,4351337
2020-10-20,765.000000,774.700012,756.299988,764.299988,744.188721,6029701
2020-10-21,771.799988,771.799988,756.500000,767.099976,746.914917,6932513
2020-10-22,765.000000,769.849976,744.000000,757.500000,737.567566,8429247
2020-10-23,761.250000,774.650024,755.000000,757.549988,737.616333,8515845
2020-10-26,761.200012,763.750000,742.299988,747.150024,727.489929,4665147
2020-10-27,750.000000,773.549988,747.000000,770.250000,749.982117,7003966
2020-10-28,771.400024,780.000000,762.150024,765.250000,745.113647,7050213
2020-10-29,766.099976,774.650024,757.000000,762.299988,742.241272,6084020
2020-10-30,765.700012,767.500000,746.000000,754.500000,734.646484,4126276
2020-11-02,757.500000,762.349976,744.400024,751.250000,731.482056,3265890
2020-11-03,756.099976,770.549988,750.750000,759.299988,739.320190,5390467
2020-11-04,757.799988,783.799988,757.200012,781.150024,760.595276,9035451
2020-11-05,786.000000,796.099976,778.299988,793.500000,772.620361,6656549
2020-11-06,797.400024,802.000000,786.549988,789.950012,769.163757,7765316
2020-11-09,795.099976,804.000000,752.299988,763.200012,743.117615,21178707
2020-11-10,769.799988,769.799988,706.500000,717.299988,698.425415,22558440
2020-11-11,727.000000,745.500000,718.599976,742.349976,722.816162,18892977
2020-11-12,742.400024,758.849976,733.500000,739.700012,720.235962,10422659
2020-11-13,742.500000,751.000000,740.150024,744.650024,725.055786,6955531
2020-11-14,749.500000,749.900024,744.000000,745.750000,726.126770,631992
2020-11-17,747.400024,751.900024,734.000000,742.549988,723.010986,7313289
2020-11-18,747.299988,752.000000,733.500000,742.950012,723.400452,7190828
2020-11-19,742.549988,751.900024,737.950012,742.099976,722.572815,5804230
2020-11-20,742.000000,748.450012,732.250000,739.900024,720.430664,5394676
2020-11-23,741.650024,758.049988,739.400024,746.299988,726.662292,8690680
2020-11-24,748.299988,752.000000,741.599976,748.450012,728.755737,5471533
2020-11-25,750.099976,754.549988,728.200012,731.650024,712.397766,6060158
2020-11-26,734.000000,741.000000,726.500000,738.700012,719.262329,6088729
2020-11-27,741.000000,749.000000,735.000000,745.599976,725.980713,12777697
2020-12-01,753.000000,760.000000,746.150024,755.599976,735.717590,6241872
2020-12-02,758.000000,761.000000,751.150024,758.349976,738.395203,3983393
2020-12-03,760.000000,764.799988,756.049988,762.150024,742.095215,3765555
2020-12-04,763.000000,770.599976,757.000000,766.950012,746.768921,5423289
2020-12-07,766.950012,782.500000,766.000000,773.150024,752.805725,6779545
2020-12-08,777.000000,779.450012,757.799988,766.000000,745.843933,4166424
2020-12-09,769.900024,773.900024,759.950012,762.400024,742.338684,4045201
2020-12-10,763.000000,767.700012,755.099976,762.750000,742.679443,3679209
2020-12-11,764.000000,766.099976,753.000000,755.849976,735.960938,3178041
2020-12-14,778.299988,793.299988,776.349976,789.299988,768.530823,19785595
2020-12-15,789.299988,798.000000,779.250000,781.650024,761.082153,8249684
2020-12-16,790.349976,790.349976,782.299988,786.799988,766.096558,3817724
2020-12-17,790.750000,794.849976,781.099976,783.200012,762.591370,3984988
2020-12-18,784.250000,796.000000,781.500000,793.450012,772.571594,6487014
2020-12-21,793.000000,816.900024,760.000000,778.500000,758.015015,14465355
2020-12-22,782.000000,798.000000,761.099976,795.000000,774.080811,6139589
2020-12-23,796.349976,827.000000,792.250000,824.650024,802.950684,8520251
2020-12-24,828.799988,834.900024,815.299988,833.200012,811.275635,7294578
2020-12-28,837.599976,839.000000,825.200012,830.150024,808.305969,4810932
2020-12-29,830.150024,835.750000,817.500000,827.950012,806.163757,3311293
2020-12-30,830.000000,830.000000,816.049988,823.799988,802.122925,2715404
2020-12-31,824.000000,833.349976,816.400024,819.950012,798.374329,4842886
2021-01-01,822.799988,828.950012,820.650024,826.599976,804.849304,2474916
2021-01-04,831.000000,837.299988,826.549988,832.250000,810.350708,3487801
2021-01-05,832.250000,843.750000,825.299988,827.250000,805.482239,4559213
2021-01-06,829.000000,834.400024,815.250000,824.799988,803.096741,3318460
2021-01-07,830.000000,830.450012,818.000000,826.549988,804.800537,2879675
2021-01-08,830.700012,846.200012,827.400024,838.700012,816.630920,5072916
2021-01-11,839.000000,860.000000,832.750000,856.849976,834.303284,5332109
2021-01-12,860.000000,864.599976,841.000000,843.150024,820.963867,4338010
2021-01-13,847.349976,852.000000,832.500000,841.700012,819.551941,3596529
2021-01-14,841.700012,847.549988,829.000000,840.900024,818.773071,3652930
2021-01-15,839.000000,844.900024,821.000000,823.700012,802.025635,3137877
2021-01-18,822.000000,826.650024,796.200012,801.750000,780.653259,3742440
2021-01-19,802.500000,825.400024,802.500000,822.450012,800.808533,3791378
2021-01-20,822.500000,834.900024,822.299988,832.799988,810.886169,3056546
2021-01-21,835.000000,839.299988,809.000000,812.750000,791.363770,3326213
2021-01-22,815.799988,822.500000,798.250000,808.299988,787.030884,3883231
2021-01-25,813.000000,857.000000,808.250000,836.799988,814.780884,10704200
2021-01-27,839.900024,856.450012,825.200012,842.500000,820.330933,7410174
2021-01-28,835.500000,848.849976,825.700012,841.900024,819.746765,4489853
2021-01-29,847.950012,850.849976,820.750000,825.900024,804.167786,7185812
2021-02-01,815.000000,831.000000,779.950012,806.400024,785.180847,13856367
2021-02-02,807.000000,826.349976,801.500000,821.599976,799.980896,8486828
2021-02-03,826.000000,878.900024,824.200012,849.250000,826.903259,15674616
2021-02-04,847.549988,856.500000,832.599976,834.450012,812.492737,4639606
2021-02-05,839.599976,854.900024,830.500000,847.700012,825.394165,7381183
2021-02-08,852.000000,859.250000,841.049988,847.250000,824.955994,4244906
2021-02-09,848.000000,856.849976,839.000000,841.750000,819.600708,4200281
2021-02-10,847.599976,867.000000,841.000000,863.400024,840.681030,5665209
2021-02-11,868.000000,874.900024,856.000000,859.799988,837.175659,5347864
2021-02-12,859.000000,864.349976,845.500000,848.549988,826.221802,2473012
2021-02-15,850.099976,856.599976,842.000000,844.299988,822.083618,2531913
2021-02-16,850.000000,852.250000,841.250000,848.349976,826.026978,2808115
2021-02-17,849.450012,854.700012,833.000000,835.700012,813.709900,2539649
2021-02-18,835.000000,843.450012,822.500000,825.450012,803.729614,4114251
2021-02-19,823.799988,825.450012,799.000000,807.349976,786.105835,3834443
2021-02-22,811.400024,817.500000,786.049988,792.450012,771.597900,4090429
2021-02-23,795.000000,803.150024,788.400024,790.950012,770.137390,3264477
2021-02-24,794.000000,798.099976,776.250000,789.049988,768.287415,1587082
2021-02-25,795.000000,814.000000,790.450012,809.150024,787.858521,5478169
2021-02-26,805.000000,820.000000,780.000000,787.049988,766.340027,7549015
2021-03-01,795.000000,800.500000,782.000000,789.799988,769.017639,2748271
2021-03-02,792.599976,815.000000,790.799988,811.799988,790.438782,4275166
2021-03-03,817.950012,818.150024,807.599976,812.500000,791.120300,3265559
2021-03-04,807.400024,818.000000,803.700012,806.750000,785.521667,3640996
2021-03-05,806.500000,812.000000,800.250000,805.150024,783.963745,3832170
2021-03-08,807.950012,819.000000,806.200012,809.250000,787.955872,2915298
2021-03-09,812.599976,816.700012,792.099976,797.000000,776.028198,2783825
2021-03-10,806.000000,814.750000,801.000000,812.400024,791.023010,2512573
2021-03-12,816.500000,818.700012,802.000000,805.950012,784.742737,2082799
2021-03-15,807.900024,808.900024,790.000000,805.500000,784.304565,2651062
2021-03-16,805.099976,808.500000,787.000000,792.299988,771.451843,3671229
2021-03-17,794.799988,794.799988,770.000000,772.150024,751.832092,3246092
2021-03-18,776.000000,778.450012,750.849976,755.150024,735.279419,2894624
2021-03-19,751.000000,767.250000,738.099976,760.650024,740.634705,5262000
2021-03-22,762.000000,784.599976,758.700012,772.849976,752.513672,3563266
2021-03-23,775.000000,779.400024,768.400024,776.099976,755.678162,2118532
2021-03-24,777.799988,798.700012,772.650024,792.950012,772.084839,6904173
2021-03-25,796.900024,802.299988,783.299988,787.250000,766.534729,5292130
2021-03-26,791.000000,799.000000,781.250000,787.450012,766.729492,2934548
2021-03-30,790.250000,815.900024,790.250000,812.200012,790.828247,4453933
2021-03-31,811.000000,823.950012,805.000000,815.099976,793.651855,3075406
2021-04-01,819.500000,824.000000,811.599976,818.299988,796.767700,1910949
2021-04-05,825.000000,827.000000,806.099976,819.750000,798.179565,2920638
2021-04-06,824.000000,845.000000,821.849976,836.150024,814.148071,4569120
2021-04-07,836.150024,844.900024,830.250000,840.849976,818.724304,2404472
2021-04-08,843.000000,850.450012,838.400024,842.000000,819.844055,2459821
2021-04-09,840.900024,892.299988,836.650024,883.049988,859.813965,11189432
2021-04-12,890.000000,940.000000,879.150024,902.400024,878.654846,30141861
2021-04-13,921.950012,932.599976,878.299988,885.200012,861.907349,11667200
2021-04-15,898.799988,925.400024,883.900024,914.200012,890.144287,13218002
2021-04-16,919.750000,944.250000,910.900024,938.049988,913.366699,13746268
2021-04-19,945.250000,955.000000,924.000000,946.299988,921.399658,17805574
2021-04-20,965.099976,966.349976,941.099976,949.299988,924.320679,10205616
2021-04-22,958.799988,963.150024,938.849976,944.349976,919.500916,8522208
2021-04-23,944.349976,952.849976,922.750000,935.599976,910.981140,7972589
2021-04-26,935.599976,940.000000,902.150024,905.400024,881.575867,10255697
2021-04-27,913.000000,919.500000,901.000000,912.400024,888.391663,5669049
2021-04-28,914.349976,918.000000,902.950012,910.200012,886.249573,7251009
2021-04-29,911.950012,917.400024,904.000000,906.500000,882.646851,4953091
2021-04-30,900.750000,921.000000,900.750000,910.349976,886.395508,6459737
2021-05-03,919.099976,924.400024,906.400024,910.200012,886.249573,6330144
2021-05-04,912.900024,912.900024,876.000000,878.450012,855.334961,8347795
2021-05-05,885.000000,899.000000,869.000000,888.650024,865.266602,10491085
2021-05-06,907.000000,916.700012,880.900024,884.299988,861.031128,17973153
2021-05-07,893.000000,895.500000,877.000000,882.900024,859.667969,5479029
2021-05-10,892.500000,906.450012,877.500000,900.250000,876.561279,8379304
2021-05-11,899.950012,905.950012,888.200012,890.900024,867.457397,5864464
2021-05-12,889.299988,906.750000,884.299988,898.599976,874.954712,5224240
2021-05-14,909.000000,921.000000,900.799988,904.049988,880.261292,15048471
2021-05-17,895.000000,905.000000,870.000000,881.200012,858.012634,14122085
2021-05-18,887.000000,888.349976,878.450012,884.400024,861.128479,5129966
2021-05-19,887.849976,905.950012,881.000000,903.950012,880.163940,7242643
2021-05-20,906.000000,927.900024,905.000000,924.200012,899.881165,12378690
2021-05-21,930.000000,935.000000,922.299988,926.900024,902.510132,6740711
2021-05-24,931.000000,945.500000,926.150024,931.250000,906.745667,6420035
2021-05-25,939.650024,940.000000,930.000000,935.599976,910.981140,3695242
2021-05-26,941.000000,951.950012,939.049988,945.150024,920.279968,5445187
2021-05-27,946.000000,948.750000,934.049988,942.349976,917.553528,6249606
2021-05-28,940.200012,947.349976,931.000000,934.349976,909.764038,2156991
2021-05-31,934.349976,951.000000,924.000000,949.349976,924.369324,3183414
2021-06-01,952.000000,958.000000,943.549988,946.450012,921.545654,2904962
2021-06-02,946.450012,960.500000,946.450012,954.700012,929.578552,2449102
2021-06-03,955.000000,959.700012,946.000000,948.250000,923.298340,2258695
2021-06-04,948.000000,951.500000,936.500000,946.400024,921.497070,3057699
2021-06-07,951.750000,951.750000,937.549988,939.799988,915.070679,2028426
2021-06-08,939.799988,955.000000,931.849976,953.750000,928.653625,2278534
2021-06-09,954.799988,975.000000,950.200012,958.650024,933.424622,5498857
2021-06-10,960.950012,975.000000,960.000000,974.200012,948.565491,4754350
2021-06-11,975.000000,982.299988,965.500000,967.849976,942.382629,3480545
2021-06-14,972.700012,979.000000,957.000000,976.150024,950.464172,2377279
2021-06-15,975.000000,978.849976,967.150024,969.700012,944.183899,1289684
2021-06-16,969.000000,971.150024,953.799988,956.750000,931.574707,1684500
2021-06-17,955.000000,959.750000,943.500000,950.950012,925.927246,2429291
2021-06-18,950.950012,967.650024,945.349976,960.900024,935.615417,4978288
2021-06-21,958.000000,962.700012,950.500000,960.150024,934.885254,1625660
2021-06-22,956.200012,960.900024,949.150024,955.849976,930.698242,2344400
2021-06-23,956.000000,966.000000,954.200012,957.750000,932.548340,1807471
2021-06-24,957.799988,958.700012,944.000000,950.900024,925.878601,1769651
2021-06-25,951.000000,961.000000,948.950012,957.099976,931.915344,2134441
2021-06-28,962.000000,971.349976,957.099976,963.049988,937.708923,1759671
2021-06-29,964.000000,989.000000,960.049988,979.599976,953.823303,4300755
2021-06-30,992.200012,997.000000,969.150024,971.900024,946.326050,7195632
2021-07-01,977.200012,980.000000,967.200012,978.099976,952.362793,2291137
2021-07-02,981.849976,985.799988,975.099976,979.200012,953.433960,1421148
2021-07-05,979.299988,983.849976,973.099976,974.700012,949.052307,1286458
2021-07-06,975.000000,975.000000,964.750000,969.099976,943.599670,1157576
2021-07-07,968.000000,968.950012,961.000000,965.200012,939.802307,1740439
2021-07-08,965.500000,968.000000,944.799988,950.650024,925.635193,1662518
2021-07-09,952.000000,965.599976,949.950012,959.799988,934.544373,1301555
2021-07-12,960.000000,967.950012,955.849976,959.849976,934.593018,1122802
2021-07-13,962.200012,969.849976,956.049988,965.650024,940.240479,1317621
2021-07-14,961.099976,978.400024,961.099976,977.150024,951.437866,1729994
2021-07-15,979.000000,981.000000,972.049988,973.599976,947.981262,979315
2021-07-16,973.599976,989.900024,973.599976,977.150024,951.437866,2087320
2021-07-19,972.099976,983.599976,971.250000,974.000000,948.370789,854347
2021-07-20,972.000000,974.099976,952.650024,955.150024,930.016785,1520300
2021-07-22,958.099976,958.950012,946.650024,949.900024,924.904907,1783069
2021-07-23,952.000000,957.700012,946.950012,948.000000,923.054871,1056183
2021-07-26,948.000000,960.000000,947.000000,950.549988,925.537781,1306026
2021-07-27,952.500000,958.500000,909.000000,913.099976,889.073120,3366104
2021-07-28,921.599976,921.599976,886.650024,889.900024,866.483704,5094903
2021-07-29,894.349976,899.950012,872.000000,883.099976,859.862610,4929314
2021-07-30,885.099976,929.900024,877.750000,920.049988,895.840332,6280365
2021-08-02,928.299988,933.599976,913.400024,921.049988,896.814026,2981630
2021-08-03,925.000000,929.549988,918.500000,928.150024,903.727173,2014511
2021-08-04,928.150024,942.500000,927.000000,939.650024,914.924622,2517694
2021-08-05,944.200012,953.000000,932.000000,945.400024,920.523315,4022548
2021-08-06,939.000000,939.000000,909.000000,911.299988,887.320557,9727673
2021-08-09,912.099976,920.000000,897.400024,918.650024,899.411987,3310964
2021-08-10,920.000000,923.799988,905.000000,912.599976,893.488647,2552532
2021-08-11,912.900024,914.000000,891.049988,909.849976,890.796204,2174054
2021-08-12,912.000000,916.200012,903.700012,905.299988,886.341492,2127392
2021-08-13,906.000000,910.950012,892.349976,894.400024,875.669800,2919925
2021-08-16,896.000000,901.099976,886.049988,888.250000,869.648560,1954152
2021-08-17,891.000000,906.299988,889.900024,904.650024,885.705200,3767678
2021-08-18,900.200012,910.700012,900.000000,908.849976,889.817139,2323095
2021-08-20,908.900024,909.049988,887.000000,890.849976,872.194092,2354874
2021-08-23,898.000000,908.000000,888.650024,898.349976,879.537048,2081206
2021-08-24,903.000000,919.549988,897.650024,917.650024,898.432922,2588128
2021-08-25,917.000000,923.599976,905.950012,912.599976,893.488647,1697757
2021-08-26,912.599976,916.750000,906.299988,911.299988,892.215881,1522032
2021-08-27,913.799988,925.450012,907.500000,923.900024,904.552063,1878603
2021-08-30,924.000000,936.500000,920.450012,934.700012,915.125854,2016968
2021-08-31,935.000000,949.700012,930.299988,947.799988,927.951477,2463088
2021-09-01,949.000000,954.900024,920.000000,922.849976,903.523987,4434153
2021-09-02,927.000000,960.000000,923.400024,955.250000,935.245483,3688123
2021-09-03,956.099976,963.000000,930.650024,941.099976,921.391846,3110583
2021-09-06,945.849976,958.000000,942.650024,950.200012,930.301270,1699875
2021-09-07,950.200012,957.299988,944.049988,950.500000,930.594971,1113880
2021-09-08,948.000000,953.150024,940.000000,951.799988,931.867737,1600457
2021-09-09,951.150024,952.099976,926.000000,949.299988,929.420044,3769007
2021-09-13,946.000000,953.900024,942.549988,950.450012,930.546021,865538
2021-09-14,954.799988,958.349976,949.599976,953.150024,933.189453,1373821
2021-09-15,955.000000,956.599976,948.299988,952.950012,932.993652,2509424
2021-09-16,954.500000,964.799988,950.200012,954.000000,934.021729,3574908
2021-09-17,960.000000,962.500000,948.049988,954.049988,934.070618,2006356
2021-09-20,953.000000,953.000000,929.799988,938.099976,918.454590,2308294
2021-09-21,935.000000,959.000000,933.000000,956.099976,936.077637,2438464
2021-09-22,952.250000,974.250000,951.650024,963.500000,943.322754,2267730
2021-09-23,965.450012,970.000000,959.500000,968.099976,947.826355,1297533
2021-09-24,969.599976,983.400024,960.450012,967.650024,947.385864,1803409
2021-09-27,965.000000,970.049988,952.299988,962.700012,942.539551,1217035
2021-09-28,960.500000,977.000000,950.799988,971.000000,950.665649,1542732
2021-09-29,970.500000,1005.000000,965.150024,987.599976,966.917969,4052980
2021-09-30,988.000000,999.750000,976.349976,983.549988,962.952820,2312926
2021-10-01,980.000000,991.900024,973.099976,986.200012,965.547302,1948517
2021-10-04,986.000000,996.950012,954.900024,957.500000,937.448364,4097873
2021-10-05,961.799988,961.900024,928.450012,934.549988,914.978943,4986700
2021-10-06,935.549988,938.549988,911.150024,913.450012,894.320862,2615582
2021-10-07,920.000000,922.250000,898.000000,916.049988,896.866394,7008049
2021-10-08,923.000000,929.450012,911.650024,917.099976,897.894409,2075219
2021-10-11,922.799988,923.150024,910.000000,913.750000,894.614563,1449593
2021-10-12,913.500000,924.700012,907.849976,915.950012,896.768555,1164581
2021-10-13,921.650024,924.450012,912.049988,913.500000,894.369873,1821818
2021-10-14,917.450012,920.500000,909.900024,911.349976,892.264771,913675
2021-10-18,911.349976,915.900024,899.500000,903.750000,884.823975,1913667
2021-10-19,906.000000,917.299988,903.250000,906.200012,887.222656,1360282
2021-10-20,905.000000,912.700012,900.000000,905.900024,886.928955,1941581
2021-10-21,914.450012,917.900024,901.599976,911.549988,892.460571,2723509
2021-10-22,911.549988,915.000000,889.349976,896.349976,877.578918,1360319
2021-10-25,895.900024,913.000000,890.000000,901.849976,882.963745,1901039
2021-10-26,908.900024,914.150024,900.000000,907.500000,888.495422,1405411
2021-10-27,916.950012,926.900024,902.450012,922.500000,903.181335,5111161
2021-10-28,922.400024,928.549988,886.299988,891.750000,873.075317,2224983
2021-10-29,893.000000,917.000000,885.250000,905.049988,886.096741,2783659
2021-11-01,917.000000,918.549988,902.200012,909.250000,890.208740,986133
2021-11-02,910.000000,912.849976,900.500000,903.400024,884.481323,1038025
2021-11-03,909.549988,914.700012,903.700012,912.650024,893.537598,1275433
2021-11-04,912.650024,914.250000,908.849976,910.700012,891.628479,96347
2021-11-08,917.950012,917.950012,898.700012,913.700012,894.565613,860650
